id,recency,history,mens,womens,newbie,zip_code,channel,history_segment,segment,visit
18703,6,88.08,1,0,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
14581,2,807.22,1,1,1,Urban,Phone,"6) $750 - $1,000",Womens E-Mail,0
22597,11,30.11,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,1
8355,8,35.62,1,0,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
4234,5,217.77,0,1,1,Urban,Phone,3) $200 - $350,No E-Mail,0
19454,7,341.53,1,0,0,Surburban,Web,3) $200 - $350,Womens E-Mail,0
31777,3,834.73,0,1,1,Surburban,Phone,"6) $750 - $1,000",No E-Mail,0
25542,4,434.84,0,1,0,Surburban,Web,4) $350 - $500,No E-Mail,0
36055,12,110.97,1,0,1,Surburban,Web,2) $100 - $200,Mens E-Mail,0
30797,2,429.42,0,1,0,Surburban,Phone,4) $350 - $500,No E-Mail,1
53374,6,42.83,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
50138,7,772.45,1,1,1,Surburban,Phone,"6) $750 - $1,000",Mens E-Mail,0
42976,9,102.34,0,1,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,1
49432,3,37.81,1,0,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
53797,7,35.11,1,0,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
4501,9,78.64,1,0,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
56526,10,30.08,0,1,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
45008,2,262.36,1,0,0,Rural,Web,3) $200 - $350,Mens E-Mail,0
10227,11,128.97,1,0,1,Urban,Web,2) $100 - $200,Womens E-Mail,0
60517,1,110.92,0,1,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
13597,10,263.34,1,0,0,Urban,Web,3) $200 - $350,Mens E-Mail,0
62434,10,293.86,1,1,0,Urban,Web,3) $200 - $350,Womens E-Mail,1
31630,10,112.29,0,1,0,Rural,Phone,2) $100 - $200,Womens E-Mail,0
41476,4,1015.53,1,1,1,Urban,Web,"7) $1,000 +",Mens E-Mail,0
17064,1,113.8,0,1,1,Surburban,Web,2) $100 - $200,Mens E-Mail,0
40995,6,93.66,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,1
53442,9,392.69,1,0,1,Urban,Web,4) $350 - $500,Mens E-Mail,1
60428,1,83.05,1,0,0,Rural,Phone,1) $0 - $100,No E-Mail,0
7811,1,29.84,0,1,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
3444,2,399.6,1,1,1,Urban,Phone,4) $350 - $500,Mens E-Mail,0
53345,2,333.85,1,0,1,Surburban,Phone,3) $200 - $350,No E-Mail,1
749,12,62.4,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
54938,3,777.15,1,1,1,Surburban,Phone,"6) $750 - $1,000",Womens E-Mail,0
50793,1,1409.29,1,1,1,Surburban,Multichannel,"7) $1,000 +",No E-Mail,0
54344,8,944.9,1,1,1,Surburban,Web,"6) $750 - $1,000",Womens E-Mail,0
17687,3,29.9,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,1
51687,4,259.12,0,1,0,Urban,Web,3) $200 - $350,Mens E-Mail,0
25506,6,90.38,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
21733,1,610.95,1,0,1,Urban,Multichannel,5) $500 - $750,No E-Mail,0
32520,8,206.18,1,0,0,Urban,Phone,3) $200 - $350,Mens E-Mail,0
60748,8,29.55,0,1,0,Urban,Web,1) $0 - $100,Womens E-Mail,0
33674,7,72.4,0,1,1,Surburban,Web,1) $0 - $100,No E-Mail,0
9033,2,189.32,0,1,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
48609,2,354.61,0,1,0,Urban,Multichannel,4) $350 - $500,Womens E-Mail,0
41143,10,875.45,1,0,1,Urban,Phone,"6) $750 - $1,000",No E-Mail,0
14899,5,30.06,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
38119,8,30.07,1,0,1,Rural,Web,1) $0 - $100,Womens E-Mail,0
49089,11,124.72,1,0,0,Urban,Phone,2) $100 - $200,Mens E-Mail,0
59749,8,315.88,1,0,0,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,0
36609,4,53.28,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,1
49535,2,261.88,1,0,0,Surburban,Web,3) $200 - $350,No E-Mail,1
5377,10,114.59,1,0,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
16591,3,575.6,1,1,1,Surburban,Multichannel,5) $500 - $750,Mens E-Mail,0
39158,2,92.1,0,1,0,Surburban,Web,1) $0 - $100,No E-Mail,0
23747,11,29.88,0,1,1,Surburban,Web,1) $0 - $100,No E-Mail,0
43630,10,436.53,1,1,0,Surburban,Multichannel,4) $350 - $500,No E-Mail,0
63100,6,383.79,1,1,0,Surburban,Web,4) $350 - $500,Womens E-Mail,0
43485,11,314.43,1,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
11106,3,119.63,0,1,1,Rural,Web,3) $200 - $350,Womens E-Mail,0
13605,5,30.14,0,1,0,Urban,Phone,1) $0 - $100,Womens E-Mail,1
10359,1,1244.05,0,1,1,Urban,Phone,"7) $1,000 +",No E-Mail,0
27700,8,30.1,0,1,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
51841,7,224.96,1,1,1,Surburban,Phone,3) $200 - $350,No E-Mail,0
41711,4,2042.61,1,1,1,Urban,Phone,"7) $1,000 +",Womens E-Mail,0
21706,5,1115.26,0,1,1,Surburban,Web,"7) $1,000 +",Womens E-Mail,0
31186,11,313.36,1,0,0,Urban,Multichannel,3) $200 - $350,Mens E-Mail,0
811,11,30.03,0,1,0,Urban,Web,1) $0 - $100,No E-Mail,0
34483,2,271.21,1,0,1,Surburban,Web,3) $200 - $350,No E-Mail,0
62377,9,30.03,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
43603,5,445.64,0,1,1,Urban,Phone,4) $350 - $500,No E-Mail,0
3024,12,257.37,1,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,1
1750,7,73.85,1,0,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
39382,10,106.56,0,1,0,Urban,Phone,2) $100 - $200,No E-Mail,0
9022,12,289.16,0,1,1,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
32772,1,148.45,1,0,0,Rural,Phone,2) $100 - $200,Mens E-Mail,1
36081,4,237.57,1,0,1,Surburban,Multichannel,3) $200 - $350,No E-Mail,0
56985,7,616.51,1,0,1,Urban,Multichannel,5) $500 - $750,Mens E-Mail,0
49462,7,413.71,1,1,0,Rural,Web,4) $350 - $500,Mens E-Mail,1
13196,2,414.89,1,0,0,Rural,Multichannel,4) $350 - $500,Mens E-Mail,1
14750,5,68.33,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
41692,7,130.84,1,0,1,Surburban,Phone,2) $100 - $200,No E-Mail,0
54494,9,183.02,1,0,1,Surburban,Web,2) $100 - $200,No E-Mail,0
14883,7,38.34,1,0,0,Surburban,Web,1) $0 - $100,No E-Mail,0
31830,11,150.26,0,1,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
42211,12,66.35,1,0,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
51247,5,306.72,0,1,0,Surburban,Web,3) $200 - $350,No E-Mail,0
11710,11,107.38,1,0,1,Urban,Web,2) $100 - $200,Womens E-Mail,0
23308,11,106.22,0,1,1,Urban,Web,2) $100 - $200,Mens E-Mail,1
38052,9,29.84,1,0,1,Surburban,Web,1) $0 - $100,No E-Mail,0
7727,12,33.31,0,1,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
26396,4,30.07,0,1,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
58441,9,50.02,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
44952,1,241.51,0,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
38603,2,80.94,0,1,1,Urban,Phone,1) $0 - $100,No E-Mail,1
53216,10,166.02,1,0,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
29814,10,114.68,0,1,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
52099,3,305.49,1,0,0,Surburban,Web,3) $200 - $350,No E-Mail,0
14618,2,985.64,1,0,1,Surburban,Multichannel,"6) $750 - $1,000",Mens E-Mail,0
44628,3,403.79,0,1,1,Surburban,Web,4) $350 - $500,No E-Mail,0
17175,5,99.74,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,1
60795,2,39.61,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
33482,2,327.16,1,0,1,Surburban,Web,3) $200 - $350,Mens E-Mail,0
57768,5,78.82,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
47308,2,263.11,1,0,0,Urban,Web,3) $200 - $350,Womens E-Mail,0
10004,3,94.94,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
21228,10,35.69,1,0,1,Rural,Web,1) $0 - $100,No E-Mail,0
53452,2,37.79,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
43379,1,316.85,0,1,0,Surburban,Web,3) $200 - $350,Womens E-Mail,1
29155,9,162.74,1,0,0,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
15302,11,153.71,0,1,0,Urban,Web,2) $100 - $200,Mens E-Mail,0
58019,1,185.91,0,1,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
55303,10,668.91,0,1,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
36456,3,376.52,1,0,0,Surburban,Web,4) $350 - $500,Womens E-Mail,0
32181,10,203.96,1,0,1,Urban,Web,3) $200 - $350,Womens E-Mail,0
48648,4,864.98,1,1,1,Urban,Web,"6) $750 - $1,000",Mens E-Mail,1
16768,2,306.29,0,1,1,Urban,Multichannel,3) $200 - $350,No E-Mail,0
19795,9,249.66,0,1,0,Urban,Phone,3) $200 - $350,No E-Mail,0
22054,9,144.89,0,1,1,Urban,Web,2) $100 - $200,Mens E-Mail,0
18858,9,365.45,1,0,0,Rural,Phone,4) $350 - $500,No E-Mail,0
63883,2,33.03,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
7393,11,444.27,0,1,0,Urban,Phone,4) $350 - $500,Mens E-Mail,0
33934,2,150.34,0,1,1,Surburban,Web,2) $100 - $200,No E-Mail,0
16390,10,120.14,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
61195,2,207.91,0,1,1,Surburban,Phone,3) $200 - $350,Mens E-Mail,1
2842,8,40.98,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
43327,3,44.77,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
56980,1,383.58,1,1,0,Urban,Multichannel,4) $350 - $500,No E-Mail,0
15084,2,29.9,1,0,0,Surburban,Web,1) $0 - $100,No E-Mail,0
29821,4,222.79,0,1,0,Urban,Phone,3) $200 - $350,Mens E-Mail,0
38043,2,29.69,1,0,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
39305,10,161.31,0,1,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
57923,7,254.57,0,1,0,Rural,Multichannel,3) $200 - $350,No E-Mail,0
38379,6,73.84,1,0,0,Rural,Phone,1) $0 - $100,Mens E-Mail,0
12589,1,541.56,0,1,1,Surburban,Web,5) $500 - $750,No E-Mail,0
4789,1,67.75,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,1
40235,2,166.74,0,1,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,1
57927,11,65.84,0,1,1,Surburban,Web,1) $0 - $100,No E-Mail,0
59901,5,726.92,1,1,1,Urban,Phone,5) $500 - $750,Womens E-Mail,0
10421,2,562.98,0,1,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
8410,7,43.64,0,1,0,Surburban,Phone,1) $0 - $100,No E-Mail,0
33476,1,30.0,1,0,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
13091,7,49.23,0,1,1,Surburban,Web,1) $0 - $100,No E-Mail,0
39322,4,555.81,1,0,1,Surburban,Web,5) $500 - $750,Mens E-Mail,0
55624,10,30.3,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
1911,7,94.39,1,0,1,Rural,Web,1) $0 - $100,Mens E-Mail,0
39018,11,29.96,1,0,1,Surburban,Web,1) $0 - $100,No E-Mail,0
54860,1,175.92,1,0,0,Urban,Web,2) $100 - $200,Mens E-Mail,0
53117,7,372.8,0,1,0,Surburban,Web,4) $350 - $500,Mens E-Mail,0
1444,11,29.68,0,1,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
43262,8,501.82,1,1,1,Urban,Multichannel,5) $500 - $750,Womens E-Mail,0
35654,12,64.61,0,1,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
59211,9,144.84,0,1,1,Urban,Web,2) $100 - $200,No E-Mail,0
47734,1,30.47,1,0,0,Rural,Web,1) $0 - $100,No E-Mail,0
5263,7,38.11,0,1,1,Urban,Web,1) $0 - $100,Mens E-Mail,0
48989,1,381.5,1,1,1,Surburban,Web,4) $350 - $500,No E-Mail,0
25377,12,303.88,1,0,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
35090,1,120.01,0,1,0,Urban,Phone,2) $100 - $200,No E-Mail,0
41431,9,451.08,0,1,0,Rural,Multichannel,4) $350 - $500,No E-Mail,0
27589,11,362.85,1,0,0,Surburban,Web,4) $350 - $500,Womens E-Mail,1
58120,7,182.88,0,1,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
12124,10,163.19,0,1,1,Urban,Web,2) $100 - $200,Womens E-Mail,1
20087,11,126.16,1,0,0,Rural,Phone,2) $100 - $200,Womens E-Mail,0
14998,2,1396.84,1,1,1,Surburban,Phone,"7) $1,000 +",Mens E-Mail,1
14262,1,1505.17,0,1,1,Surburban,Multichannel,"7) $1,000 +",No E-Mail,0
29105,10,138.04,1,0,1,Surburban,Web,2) $100 - $200,Mens E-Mail,1
32940,1,111.49,0,1,0,Urban,Web,2) $100 - $200,Mens E-Mail,0
20344,8,165.6,1,0,1,Rural,Web,2) $100 - $200,Mens E-Mail,0
39510,4,171.65,1,0,0,Surburban,Web,2) $100 - $200,Mens E-Mail,0
18770,9,523.43,1,0,1,Surburban,Multichannel,5) $500 - $750,Mens E-Mail,0
10428,2,187.03,0,1,0,Rural,Web,2) $100 - $200,Mens E-Mail,0
58334,1,30.09,1,0,1,Rural,Web,1) $0 - $100,No E-Mail,0
30525,1,82.06,0,1,0,Urban,Phone,1) $0 - $100,Womens E-Mail,0
9746,9,115.09,0,1,0,Rural,Phone,2) $100 - $200,Mens E-Mail,0
55740,2,299.69,0,1,0,Urban,Multichannel,3) $200 - $350,No E-Mail,0
35320,1,447.83,1,0,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
26409,5,171.05,1,0,1,Urban,Web,2) $100 - $200,Womens E-Mail,0
794,3,102.21,0,1,1,Surburban,Web,3) $200 - $350,Womens E-Mail,1
35469,7,30.11,1,0,0,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
48160,1,144.58,0,1,1,Surburban,Phone,2) $100 - $200,No E-Mail,0
44950,1,57.1,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
29675,3,681.22,0,1,1,Urban,Multichannel,5) $500 - $750,Mens E-Mail,1
27344,2,112.92,0,1,0,Rural,Web,2) $100 - $200,No E-Mail,1
53043,2,205.65,1,0,0,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
46885,3,352.61,1,1,0,Urban,Web,4) $350 - $500,No E-Mail,0
37061,11,413.1,1,0,0,Rural,Multichannel,4) $350 - $500,Mens E-Mail,0
19036,2,162.34,0,1,0,Rural,Web,2) $100 - $200,Womens E-Mail,0
54125,4,194.59,0,1,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
26547,1,253.82,1,0,0,Rural,Phone,3) $200 - $350,No E-Mail,0
18293,3,150.79,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,0
59447,10,391.05,1,0,0,Rural,Web,4) $350 - $500,No E-Mail,0
42663,7,174.34,1,0,0,Urban,Web,2) $100 - $200,Mens E-Mail,1
27790,3,310.22,0,1,1,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
27058,8,177.52,1,0,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
6710,3,308.18,1,0,1,Rural,Multichannel,3) $200 - $350,Mens E-Mail,0
41251,1,138.8,0,1,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
47716,1,266.59,0,1,0,Surburban,Web,3) $200 - $350,No E-Mail,0
63798,6,744.19,1,1,1,Rural,Phone,5) $500 - $750,Womens E-Mail,0
32817,11,219.65,0,1,1,Surburban,Phone,3) $200 - $350,No E-Mail,0
47645,4,37.62,0,1,1,Urban,Phone,1) $0 - $100,No E-Mail,0
58375,5,301.91,1,1,1,Urban,Multichannel,3) $200 - $350,Womens E-Mail,0
52093,1,1360.5,1,1,1,Urban,Multichannel,"7) $1,000 +",Womens E-Mail,0
47805,4,108.63,0,1,0,Surburban,Web,2) $100 - $200,Mens E-Mail,0
56623,7,259.42,0,1,1,Surburban,Web,3) $200 - $350,Mens E-Mail,1
59927,1,310.22,1,1,0,Surburban,Phone,3) $200 - $350,No E-Mail,0
58171,7,30.19,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
26123,6,165.62,0,1,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
5396,2,214.23,1,1,0,Urban,Web,3) $200 - $350,No E-Mail,0
59126,9,261.78,1,0,1,Surburban,Web,3) $200 - $350,Womens E-Mail,0
31870,4,139.15,1,0,1,Urban,Web,2) $100 - $200,No E-Mail,0
27487,11,111.08,0,1,0,Urban,Phone,2) $100 - $200,Mens E-Mail,0
51086,3,273.39,1,0,1,Surburban,Phone,3) $200 - $350,Mens E-Mail,0
11458,7,235.65,0,1,1,Rural,Multichannel,3) $200 - $350,No E-Mail,0
11555,1,291.84,0,1,1,Surburban,Web,3) $200 - $350,Mens E-Mail,0
17011,1,563.77,0,1,1,Urban,Multichannel,5) $500 - $750,Mens E-Mail,0
41748,4,141.24,0,1,1,Surburban,Web,2) $100 - $200,Womens E-Mail,0
60366,12,35.29,0,1,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
52062,3,327.61,1,0,1,Surburban,Web,3) $200 - $350,Mens E-Mail,0
25967,1,58.84,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
58680,2,728.6,1,1,1,Urban,Web,5) $500 - $750,Womens E-Mail,0
27734,7,239.93,1,1,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
8340,10,29.98,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
46868,9,182.99,0,1,1,Surburban,Web,2) $100 - $200,No E-Mail,0
56084,2,252.57,1,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,0
24126,9,227.54,1,0,0,Urban,Web,3) $200 - $350,Womens E-Mail,0
10391,9,1141.19,1,1,1,Surburban,Multichannel,"7) $1,000 +",No E-Mail,1
17123,5,846.62,0,1,1,Surburban,Web,"6) $750 - $1,000",No E-Mail,0
31288,5,169.81,0,1,0,Surburban,Web,3) $200 - $350,No E-Mail,1
6679,6,30.05,0,1,0,Rural,Web,1) $0 - $100,Mens E-Mail,0
35054,4,30.11,0,1,0,Surburban,Web,1) $0 - $100,Mens E-Mail,1
27409,1,126.49,1,0,0,Urban,Phone,2) $100 - $200,No E-Mail,0
18491,2,1197.57,1,1,1,Surburban,Phone,"7) $1,000 +",No E-Mail,0
56240,7,79.08,1,0,0,Rural,Phone,1) $0 - $100,No E-Mail,0
44231,1,839.37,0,1,1,Surburban,Phone,"6) $750 - $1,000",Mens E-Mail,1
12046,8,164.73,1,0,1,Rural,Phone,2) $100 - $200,No E-Mail,0
26148,2,711.25,0,1,1,Surburban,Phone,5) $500 - $750,No E-Mail,0
41063,2,834.4,1,1,1,Surburban,Phone,"6) $750 - $1,000",Womens E-Mail,0
33469,10,394.6,0,1,0,Surburban,Phone,4) $350 - $500,Womens E-Mail,0
9690,11,306.97,0,1,0,Rural,Phone,3) $200 - $350,Womens E-Mail,0
49331,10,33.29,1,0,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
42660,1,234.09,1,0,1,Surburban,Multichannel,3) $200 - $350,Womens E-Mail,0
31698,10,207.64,1,0,0,Surburban,Web,3) $200 - $350,No E-Mail,0
60821,3,133.59,1,0,0,Surburban,Web,2) $100 - $200,Mens E-Mail,0
9173,2,143.77,0,1,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,1
31445,8,463.59,1,1,0,Surburban,Web,4) $350 - $500,Womens E-Mail,0
23110,6,187.41,0,1,0,Rural,Phone,2) $100 - $200,Mens E-Mail,0
56775,1,2881.14,1,1,1,Urban,Multichannel,"7) $1,000 +",Mens E-Mail,0
15626,10,236.37,1,0,1,Urban,Web,3) $200 - $350,Mens E-Mail,0
12576,6,110.24,1,0,0,Rural,Phone,2) $100 - $200,Womens E-Mail,0
56737,10,29.91,1,0,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
37607,10,488.33,1,0,1,Urban,Multichannel,4) $350 - $500,Womens E-Mail,0
24130,1,140.44,1,0,1,Urban,Phone,2) $100 - $200,Mens E-Mail,1
57945,9,401.99,1,1,1,Surburban,Web,4) $350 - $500,Womens E-Mail,0
55640,9,138.98,1,0,0,Surburban,Web,2) $100 - $200,Womens E-Mail,0
19810,8,242.52,1,1,0,Surburban,Multichannel,3) $200 - $350,Mens E-Mail,0
32678,5,29.99,0,1,1,Rural,Web,1) $0 - $100,Womens E-Mail,0
38519,9,90.72,0,1,1,Surburban,Web,1) $0 - $100,Mens E-Mail,0
29072,1,504.91,1,1,1,Surburban,Web,5) $500 - $750,Womens E-Mail,0
61320,9,443.21,0,1,0,Surburban,Phone,4) $350 - $500,Mens E-Mail,0
9899,7,29.83,1,0,1,Urban,Web,1) $0 - $100,No E-Mail,0
20473,4,131.0,1,0,1,Rural,Web,2) $100 - $200,Womens E-Mail,0
49155,6,29.79,1,0,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
53113,6,311.53,1,0,1,Urban,Phone,3) $200 - $350,No E-Mail,0
42012,9,414.09,1,0,1,Rural,Phone,4) $350 - $500,Womens E-Mail,0
57681,4,99.99,1,0,1,Urban,Web,2) $100 - $200,No E-Mail,0
27523,4,193.57,1,0,1,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
60187,9,320.77,1,1,0,Surburban,Phone,3) $200 - $350,Womens E-Mail,0
23015,4,502.8,1,0,0,Rural,Web,4) $350 - $500,Mens E-Mail,0
29165,4,313.9,1,0,0,Urban,Phone,3) $200 - $350,No E-Mail,0
49068,3,280.71,1,0,1,Rural,Web,3) $200 - $350,Womens E-Mail,0
61536,8,103.34,1,0,0,Urban,Web,2) $100 - $200,No E-Mail,0
31409,1,291.5,1,0,0,Urban,Multichannel,3) $200 - $350,Womens E-Mail,0
39928,10,282.07,1,1,1,Urban,Web,3) $200 - $350,No E-Mail,0
57553,1,236.82,0,1,0,Urban,Phone,3) $200 - $350,Womens E-Mail,1
5102,10,420.08,1,1,1,Surburban,Web,4) $350 - $500,Mens E-Mail,1
10019,6,98.42,1,0,1,Urban,Phone,1) $0 - $100,No E-Mail,0
49326,8,29.93,1,0,1,Rural,Phone,1) $0 - $100,Womens E-Mail,1
29963,10,30.23,0,1,1,Urban,Phone,1) $0 - $100,No E-Mail,0
61764,1,805.0,1,1,1,Surburban,Multichannel,"6) $750 - $1,000",Womens E-Mail,0
27312,10,210.5,1,0,1,Urban,Phone,3) $200 - $350,Womens E-Mail,0
56695,8,44.75,1,0,0,Urban,Phone,1) $0 - $100,No E-Mail,0
12776,7,792.37,1,1,1,Surburban,Multichannel,"6) $750 - $1,000",No E-Mail,0
62161,6,40.92,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
45470,6,469.68,1,1,0,Urban,Multichannel,4) $350 - $500,Mens E-Mail,1
61584,6,29.79,1,0,1,Rural,Phone,1) $0 - $100,Womens E-Mail,0
58135,4,29.72,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
15336,10,153.55,0,1,1,Urban,Phone,2) $100 - $200,Womens E-Mail,0
45281,5,30.11,0,1,1,Surburban,Web,1) $0 - $100,No E-Mail,0
26965,10,291.83,0,1,0,Urban,Web,3) $200 - $350,Womens E-Mail,0
56652,10,456.5,1,0,0,Surburban,Multichannel,4) $350 - $500,Womens E-Mail,0
3747,9,301.96,0,1,1,Surburban,Web,3) $200 - $350,Mens E-Mail,0
18019,3,80.43,1,0,1,Surburban,Web,1) $0 - $100,Womens E-Mail,0
18419,3,161.03,0,1,0,Urban,Web,2) $100 - $200,No E-Mail,0
18983,7,186.08,0,1,1,Urban,Web,2) $100 - $200,No E-Mail,0
61260,6,189.08,0,1,0,Surburban,Web,2) $100 - $200,No E-Mail,1
36320,4,184.53,0,1,1,Rural,Web,2) $100 - $200,Womens E-Mail,0
48988,10,423.5,0,1,0,Rural,Web,4) $350 - $500,Mens E-Mail,1
48133,11,51.51,0,1,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
46824,5,441.88,1,0,1,Urban,Phone,4) $350 - $500,Womens E-Mail,0
16327,7,44.21,1,0,1,Surburban,Phone,1) $0 - $100,Womens E-Mail,0
14544,2,112.45,1,0,1,Urban,Phone,2) $100 - $200,No E-Mail,0
58753,2,49.86,1,0,0,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
61299,4,134.71,1,0,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
6144,1,243.4,0,1,1,Surburban,Web,3) $200 - $350,Womens E-Mail,0
48670,4,153.54,0,1,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
33788,2,355.49,1,0,0,Surburban,Multichannel,4) $350 - $500,No E-Mail,0
63438,2,33.75,1,0,1,Surburban,Phone,1) $0 - $100,No E-Mail,0
24453,1,1523.26,1,1,1,Urban,Phone,"7) $1,000 +",Womens E-Mail,0
58750,3,45.03,0,1,1,Urban,Phone,1) $0 - $100,Mens E-Mail,0
41025,11,118.78,1,0,0,Surburban,Phone,2) $100 - $200,Womens E-Mail,0
52693,1,308.52,0,1,1,Urban,Multichannel,3) $200 - $350,No E-Mail,0
52253,3,1203.78,1,1,1,Surburban,Web,"7) $1,000 +",Womens E-Mail,1
11243,10,39.7,0,1,1,Urban,Phone,1) $0 - $100,Womens E-Mail,0
24220,5,444.45,0,1,0,Surburban,Phone,4) $350 - $500,Mens E-Mail,0
21668,7,98.45,1,0,1,Surburban,Phone,1) $0 - $100,Mens E-Mail,0
42228,1,835.7,1,1,1,Surburban,Web,"6) $750 - $1,000",No E-Mail,0
15606,10,178.53,1,0,1,Surburban,Phone,2) $100 - $200,Mens E-Mail,0
32327,5,615.14,0,1,1,Surburban,Phone,5) $500 - $750,No E-Mail,0
41150,7,168.21,1,0,0,Urban,Web,2) $100 - $200,Womens E-Mail,0
46435,7,93.09,1,0,0,Surburban,Web,1) $0 - $100,Womens E-Mail,0
30324,10,380.4,1,1,0,Urban,Web,4) $350 - $500,Womens E-Mail,0
12850,4,392.61,1,0,0,Surburban,Multichannel,4) $350 - $500,Womens E-Mail,0
5744,12,134.18,1,0,1,Surburban,Phone,2) $100 - $200,No E-Mail,0
15214,1,332.45,1,1,0,Urban,Web,3) $200 - $350,Womens E-Mail,0
7682,9,124.98,0,1,1,Urban,Phone,2) $100 - $200,Mens E-Mail,0
14657,5,451.72,0,1,1,Surburban,Web,4) $350 - $500,No E-Mail,0
